"BehaviorSpace results (NetLogo 5.3)"
"Virus.nlogo"
"experiment"
"01/27/2016 11:08:48:370 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","duration","infectiousness","chance-recover","[step]","count turtles"
"19","30","25","0","100","107"
"20","30","25","0","61","117"
"21","30","25","0","4","150"
"15","10","70","0","89","115"
"19","30","25","0","101","107"
"20","30","25","0","62","115"
"21","30","25","0","5","150"
"19","30","25","0","102","107"
"20","30","25","0","63","114"
"19","30","25","0","103","107"
"20","30","25","0","64","114"
"21","30","25","0","6","150"
"15","10","70","0","90","115"
"19","30","25","0","104","106"
"20","30","25","0","65","114"
"21","30","25","0","7","150"
"19","30","25","0","105","105"
"19","30","25","0","106","105"
"21","30","25","0","8","150"
"20","30","25","0","66","114"
"15","10","70","0","91","115"
"19","30","25","0","107","105"
"21","30","25","0","9","149"
"20","30","25","0","67","114"
"21","30","25","0","10","149"
"19","30","25","0","108","105"
"20","30","25","0","68","114"
"15","10","70","0","92","115"
"21","30","25","0","11","149"
"19","30","25","0","109","105"
"19","30","25","0","110","105"
"20","30","25","0","69","114"
"21","30","25","0","12","149"
"15","10","70","0","93","115"
"20","30","25","0","70","113"
"20","30","25","0","71","111"
"19","30","25","0","111","105"
"21","30","25","0","13","149"
"19","30","25","0","112","105"
"20","30","25","0","72","111"
"21","30","25","0","14","149"
"15","10","70","0","94","115"
"19","30","25","0","113","104"
"21","30","25","0","15","149"
"19","30","25","0","114","104"
"20","30","25","0","73","111"
"15","10","70","0","95","115"
"21","30","25","0","16","149"
"19","30","25","0","115","104"
"19","30","25","0","116","104"
"20","30","25","0","74","110"
"21","30","25","0","17","149"
"15","10","70","0","96","115"
"20","30","25","0","75","110"
"19","30","25","0","117","104"
"19","30","25","0","118","104"
"21","30","25","0","18","148"
"20","30","25","0","76","110"
"15","10","70","0","97","115"
"21","30","25","0","19","148"
"19","30","25","0","119","104"
"19","30","25","0","120","104"
"20","30","25","0","77","110"
"21","30","25","0","20","148"
"15","10","70","0","98","115"
"20","30","25","0","78","110"
"19","30","25","0","121","104"
"21","30","25","0","21","148"
"19","30","25","0","122","104"
"20","30","25","0","79","109"
"15","10","70","0","99","115"
"21","30","25","0","22","148"
"19","30","25","0","123","104"
"19","30","25","0","124","104"
"20","30","25","0","80","108"
"21","30","25","0","23","148"
"15","10","70","0","100","115"
"20","30","25","0","81","108"
"19","30","25","0","125","104"
"19","30","25","0","126","104"
"21","30","25","0","24","148"
"20","30","25","0","82","108"
"15","10","70","0","101","115"
"19","30","25","0","127","103"
"21","30","25","0","25","148"
"19","30","25","0","128","103"
"20","30","25","0","83","108"
"21","30","25","0","26","148"
"15","10","70","0","102","115"
"20","30","25","0","84","108"
"19","30","25","0","129","101"
"21","30","25","0","27","148"
"19","30","25","0","130","101"
"19","30","25","0","131","101"
"19","30","25","0","132","101"
"20","30","25","0","85","108"
"19","30","25","0","133","101"
"19","30","25","0","134","101"
"21","30","25","0","28","148"
"19","30","25","0","135","101"
"20","30","25","0","86","107"
"19","30","25","0","136","101"
"15","10","70","0","103","115"
"21","30","25","0","29","148"
"19","30","25","0","137","101"
"20","30","25","0","87","107"
"19","30","25","0","138","101"
"21","30","25","0","30","148"
"15","10","70","0","104","115"
"20","30","25","0","88","107"
"19","30","25","0","139","100"
"19","30","25","0","140","99"
"21","30","25","0","31","138"
"20","30","25","0","89","106"
"19","30","25","0","141","99"
"15","10","70","0","105","115"
"21","30","25","0","32","138"
"19","30","25","0","142","99"
"20","30","25","0","90","105"
"21","30","25","0","33","138"
"19","30","25","0","143","99"
"15","10","70","0","106","115"
"20","30","25","0","91","105"
"19","30","25","0","144","99"
"20","30","25","0","92","105"
"21","30","25","0","34","138"
"19","30","25","0","145","99"
"20","30","25","0","93","105"
"19","30","25","0","146","99"
"15","10","70","0","107","115"
"21","30","25","0","35","138"
"20","30","25","0","94","105"
"19","30","25","0","147","99"
"19","30","25","0","148","99"
"21","30","25","0","36","137"
"15","10","70","0","108","115"
"19","30","25","0","149","99"
"20","30","25","0","95","105"
"21","30","25","0","37","137"
"19","30","25","0","150","99"
"20","30","25","0","96","105"
"21","30","25","0","38","137"
"15","10","70","0","109","115"
"21","30","25","0","39","137"
"20","30","25","0","97","105"
"22","30","40","0","0","150"
"21","30","25","0","40","137"
"15","10","70","0","110","115"
"20","30","25","0","98","105"
"22","30","40","0","1","150"
"21","30","25","0","41","137"
"22","30","40","0","2","149"
"20","30","25","0","99","105"
"15","10","70","0","111","115"
"21","30","25","0","42","137"
"22","30","40","0","3","149"
"20","30","25","0","100","105"
"22","30","40","0","4","149"
"21","30","25","0","43","137"
"15","10","70","0","112","115"
"20","30","25","0","101","105"
"20","30","25","0","102","105"
"22","30","40","0","5","149"
"21","30","25","0","44","137"
"20","30","25","0","103","105"
"21","30","25","0","45","135"
"22","30","40","0","6","149"
"15","10","70","0","113","115"
"20","30","25","0","104","105"
"22","30","40","0","7","149"
"20","30","25","0","105","105"
"21","30","25","0","46","134"
"20","30","25","0","106","105"
"22","30","40","0","8","149"
"21","30","25","0","47","134"
"20","30","25","0","107","104"
"15","10","70","0","114","114"
"21","30","25","0","48","134"
"22","30","40","0","9","149"
"20","30","25","0","108","104"
"21","30","25","0","49","134"
"22","30","40","0","10","149"
"20","30","25","0","109","104"
"15","10","70","0","115","114"
"21","30","25","0","50","134"
"22","30","40","0","11","149"
"21","30","25","0","51","134"
"20","30","25","0","110","103"
"22","30","40","0","12","149"
"15","10","70","0","116","114"
"21","30","25","0","52","134"
"20","30","25","0","111","103"
"22","30","40","0","13","148"
"21","30","25","0","53","133"
"20","30","25","0","112","103"
"22","30","40","0","14","148"
"15","10","70","0","117","114"
"21","30","25","0","54","132"
"22","30","40","0","15","148"
"20","30","25","0","113","102"
"21","30","25","0","55","132"
"15","10","70","0","118","114"
"20","30","25","0","114","102"
"22","30","40","0","16","148"
"21","30","25","0","56","132"
"22","30","40","0","17","148"
"20","30","25","0","115","102"
"15","10","70","0","119","114"
"21","30","25","0","57","132"
"20","30","25","0","116","102"
"22","30","40","0","18","148"
"21","30","25","0","58","132"
"22","30","40","0","19","148"
"20","30","25","0","117","102"
"15","10","70","0","120","114"
"21","30","25","0","59","130"
"22","30","40","0","20","147"
"21","30","25","0","60","129"
"20","30","25","0","118","102"
"22","30","40","0","21","147"
"15","10","70","0","121","114"
"21","30","25","0","61","129"
"20","30","25","0","119","102"
"22","30","40","0","22","147"
"21","30","25","0","62","129"
"15","10","70","0","122","114"
"20","30","25","0","120","102"
"22","30","40","0","23","147"
"21","30","25","0","63","128"
"22","30","40","0","24","147"
"20","30","25","0","121","102"
"21","30","25","0","64","127"
"15","10","70","0","123","114"
"20","30","25","0","122","102"
"22","30","40","0","25","147"
"20","30","25","0","123","102"
"22","30","40","0","26","147"
"21","30","25","0","65","127"
"15","10","70","0","124","113"
"20","30","25","0","124","102"
"22","30","40","0","27","147"
"21","30","25","0","66","127"
"22","30","40","0","28","147"
"20","30","25","0","125","102"
"21","30","25","0","67","127"
"15","10","70","0","125","113"
"21","30","25","0","68","127"
"20","30","25","0","126","102"
"22","30","40","0","29","147"
"20","30","25","0","127","101"
"21","30","25","0","69","127"
"22","30","40","0","30","147"
"20","30","25","0","128","101"
"21","30","25","0","70","127"
"20","30","25","0","129","101"
"15","10","70","0","126","113"
"22","30","40","0","31","137"
"21","30","25","0","71","127"
"20","30","25","0","130","100"
"22","30","40","0","32","137"
"21","30","25","0","72","127"
"20","30","25","0","131","100"
"21","30","25","0","73","127"
"20","30","25","0","132","100"
"22","30","40","0","33","137"
"15","10","70","0","127","113"
"21","30","25","0","74","127"
"20","30","25","0","133","100"
"22","30","40","0","34","137"
"20","30","25","0","134","100"
"21","30","25","0","75","127"
"22","30","40","0","35","137"
"20","30","25","0","135","100"
"21","30","25","0","76","127"
"15","10","70","0","128","112"
"20","30","25","0","136","100"
"22","30","40","0","36","136"
"21","30","25","0","77","127"
"20","30","25","0","137","100"
"21","30","25","0","78","126"
"22","30","40","0","37","136"
"20","30","25","0","138","100"
"21","30","25","0","79","126"
"15","10","70","0","129","112"
"20","30","25","0","139","100"
"22","30","40","0","38","135"
"21","30","25","0","80","126"
"20","30","25","0","140","100"
"22","30","40","0","39","134"
"21","30","25","0","81","126"
"20","30","25","0","141","99"
"21","30","25","0","82","124"
"22","30","40","0","40","134"
"15","10","70","0","130","112"
"20","30","25","0","142","99"
"21","30","25","0","83","124"
"22","30","40","0","41","133"
"20","30","25","0","143","99"
"21","30","25","0","84","124"
"20","30","25","0","144","99"
"22","30","40","0","42","132"
"21","30","25","0","85","124"
"20","30","25","0","145","98"
"15","10","70","0","131","112"
"22","30","40","0","43","130"
"21","30","25","0","86","124"
"20","30","25","0","146","97"
"20","30","25","0","147","97"
"21","30","25","0","87","124"
"22","30","40","0","44","130"
"20","30","25","0","148","97"
"21","30","25","0","88","124"
"22","30","40","0","45","128"
"20","30","25","0","149","97"
"21","30","25","0","89","124"
"22","30","40","0","46","128"
"20","30","25","0","150","97"
"15","10","70","0","132","112"
"21","30","25","0","90","124"
"22","30","40","0","47","128"
"21","30","25","0","91","124"
"22","30","40","0","48","127"
"21","30","25","0","92","123"
"15","10","70","0","133","112"
"21","30","25","0","93","123"
"22","30","40","0","49","126"
"23","30","40","0","0","150"
"21","30","25","0","94","123"
"22","30","40","0","50","126"
"23","30","40","0","1","150"
"21","30","25","0","95","123"
"15","10","70","0","134","112"
"23","30","40","0","2","150"
"22","30","40","0","51","125"
"21","30","25","0","96","123"
"21","30","25","0","97","123"
"22","30","40","0","52","122"
"23","30","40","0","3","150"
"21","30","25","0","98","123"
"22","30","40","0","53","122"
"15","10","70","0","135","112"
"21","30","25","0","99","123"
"23","30","40","0","4","150"
"22","30","40","0","54","122"
"21","30","25","0","100","123"
"23","30","40","0","5","150"
"22","30","40","0","55","120"
"21","30","25","0","101","123"
"15","10","70","0","136","112"
"23","30","40","0","6","150"
"21","30","25","0","102","123"
"22","30","40","0","56","119"
"23","30","40","0","7","150"
"21","30","25","0","103","123"
"22","30","40","0","57","118"
"21","30","25","0","104","123"
"15","10","70","0","137","112"
"23","30","40","0","8","150"
"22","30","40","0","58","115"
"21","30","25","0","105","123"
"23","30","40","0","9","150"
"22","30","40","0","59","114"
"21","30","25","0","106","123"
"22","30","40","0","60","113"
"23","30","40","0","10","150"
"15","10","70","0","138","112"
"21","30","25","0","107","123"
"22","30","40","0","61","110"
"23","30","40","0","11","149"
"21","30","25","0","108","123"
"22","30","40","0","62","110"
"21","30","25","0","109","123"
"23","30","40","0","12","149"
"15","10","70","0","139","112"
"21","30","25","0","110","123"
"22","30","40","0","63","109"
"23","30","40","0","13","149"
"21","30","25","0","111","123"
"22","30","40","0","64","109"
"23","30","40","0","14","149"
"21","30","25","0","112","123"
"22","30","40","0","65","109"
"23","30","40","0","15","149"
"15","10","70","0","140","112"
"21","30","25","0","113","123"
"22","30","40","0","66","109"
"23","30","40","0","16","149"
"21","30","25","0","114","123"
"22","30","40","0","67","108"
"21","30","25","0","115","123"
"23","30","40","0","17","149"
"22","30","40","0","68","107"
"15","10","70","0","141","112"
"21","30","25","0","116","123"
"23","30","40","0","18","149"
"22","30","40","0","69","106"
"21","30","25","0","117","123"
"23","30","40","0","19","149"
"22","30","40","0","70","106"
"21","30","25","0","118","123"
"15","10","70","0","142","112"
"23","30","40","0","20","149"
"22","30","40","0","71","105"
"21","30","25","0","119","123"
"23","30","40","0","21","149"
"22","30","40","0","72","104"
"21","30","25","0","120","123"
"23","30","40","0","22","149"
"22","30","40","0","73","103"
"21","30","25","0","121","123"
"22","30","40","0","74","103"
"21","30","25","0","122","123"
"23","30","40","0","23","149"
"21","30","25","0","123","123"
"22","30","40","0","75","103"
"23","30","40","0","24","149"
"21","30","25","0","124","123"
"22","30","40","0","76","103"
"15","10","70","0","143","112"
"23","30","40","0","25","149"
"21","30","25","0","125","123"
"22","30","40","0","77","101"
"23","30","40","0","26","149"
"21","30","25","0","126","123"
"22","30","40","0","78","100"
"21","30","25","0","127","123"
"15","10","70","0","144","112"
"23","30","40","0","27","149"
"22","30","40","0","79","98"
"21","30","25","0","128","123"
"23","30","40","0","28","149"
"22","30","40","0","80","97"
"21","30","25","0","129","123"
"23","30","40","0","29","149"
"22","30","40","0","81","97"
"15","10","70","0","145","112"
"21","30","25","0","130","123"
"22","30","40","0","82","97"
"21","30","25","0","131","123"
"23","30","40","0","30","149"
"22","30","40","0","83","95"
"21","30","25","0","132","123"
"23","30","40","0","31","139"
"22","30","40","0","84","94"
"15","10","70","0","146","112"
"21","30","25","0","133","123"
"23","30","40","0","32","138"
"22","30","40","0","85","93"
"21","30","25","0","134","123"
"22","30","40","0","86","93"
"23","30","40","0","33","138"
"21","30","25","0","135","123"
"22","30","40","0","87","93"
"15","10","70","0","147","112"
"21","30","25","0","136","123"
"23","30","40","0","34","138"
"22","30","40","0","88","92"
"21","30","25","0","137","123"
"23","30","40","0","35","137"
"22","30","40","0","89","91"
"21","30","25","0","138","123"
"23","30","40","0","36","137"
"22","30","40","0","90","91"
"15","10","70","0","148","112"
"21","30","25","0","139","123"
"22","30","40","0","91","91"
"23","30","40","0","37","137"
"21","30","25","0","140","123"
"22","30","40","0","92","91"
"23","30","40","0","38","137"
"21","30","25","0","141","123"
"22","30","40","0","93","91"
"15","10","70","0","149","112"
"21","30","25","0","142","123"
"23","30","40","0","39","137"
"22","30","40","0","94","89"
"21","30","25","0","143","123"
"23","30","40","0","40","137"
"22","30","40","0","95","89"
"21","30","25","0","144","123"
"22","30","40","0","96","88"
"23","30","40","0","41","136"
"15","10","70","0","150","112"
"21","30","25","0","145","123"
"22","30","40","0","97","88"
"21","30","25","0","146","123"
"23","30","40","0","42","135"
"22","30","40","0","98","87"
"21","30","25","0","147","123"
"22","30","40","0","99","86"
"23","30","40","0","43","134"
"21","30","25","0","148","123"
"22","30","40","0","100","86"
"23","30","40","0","44","134"
"21","30","25","0","149","122"
"22","30","40","0","101","86"
"21","30","25","0","150","122"
"22","30","40","0","102","85"
"23","30","40","0","45","134"
